cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,tipo_area,poblacion
05,Antioquia,05001,Medellín,2020,Urbana,2476569
05,Antioquia,05001,Medellín,2020,Rural,43023
05,Antioquia,05001,Medellín,2020,Total,2519592
05,Antioquia,05001,Medellín,2021,Urbana,2506656
05,Antioquia,05001,Medellín,2021,Rural,42352
05,Antioquia,05001,Medellín,2021,Total,2549008
05,Antioquia,05001,Medellín,2022,Urbana,2530398
05,Antioquia,05001,Medellín,2022,Rural,41952
05,Antioquia,05001,Medellín,2022,Total,2572350
05,Antioquia,05001,Medellín,2023,Urbana,2553621
05,Antioquia,05001,Medellín,2023,Rural,41679
05,Antioquia,05001,Medellín,2023,Total,2595300
05,Antioquia,05001,Medellín,2024,Urbana,2574994
05,Antioquia,05001,Medellín,2024,Rural,41341
05,Antioquia,05001,Medellín,2024,Total,2616335
05,Antioquia,05001,Medellín,2025,Urbana,2593542
05,Antioquia,05001,Medellín,2025,Rural,41028
05,Antioquia,05001,Medellín,2025,Total,2634570
05,Antioquia,05001,Medellín,2026,Urbana,2609841
05,Antioquia,05001,Medellín,2026,Rural,40821
05,Antioquia,05001,Medellín,2026,Total,2650662
05,Antioquia,05001,Medellín,2027,Urbana,2624783
05,Antioquia,05001,Medellín,2027,Rural,40691
05,Antioquia,05001,Medellín,2027,Total,2665474
05,Antioquia,05001,Medellín,2028,Urbana,2638734
05,Antioquia,05001,Medellín,2028,Rural,40642
05,Antioquia,05001,Medellín,2028,Total,2679376
05,Antioquia,05001,Medellín,2029,Urbana,2651875
05,Antioquia,05001,Medellín,2029,Rural,40725
05,Antioquia,05001,Medellín,2029,Total,2692600
05,Antioquia,05001,Medellín,2030,Urbana,2664474
05,Antioquia,05001,Medellín,2030,Rural,40908
05,Antioquia,05001,Medellín,2030,Total,2705382
05,Antioquia,05001,Medellín,2031,Urbana,2676581
05,Antioquia,05001,Medellín,2031,Rural,41139
05,Antioquia,05001,Medellín,2031,Total,2717720
05,Antioquia,05001,Medellín,2032,Urbana,2688112
05,Antioquia,05001,Medellín,2032,Rural,41392
05,Antioquia,05001,Medellín,2032,Total,2729504
05,Antioquia,05001,Medellín,2033,Urbana,2698987
05,Antioquia,05001,Medellín,2033,Rural,41626
05,Antioquia,05001,Medellín,2033,Total,2740613
05,Antioquia,05001,Medellín,2034,Urbana,2709188
05,Antioquia,05001,Medellín,2034,Rural,41864
05,Antioquia,05001,Medellín,2034,Total,2751052
05,Antioquia,05001,Medellín,2035,Urbana,2718758
05,Antioquia,05001,Medellín,2035,Rural,42096
05,Antioquia,05001,Medellín,2035,Total,2760854
05,Antioquia,05002,Abejorral,2020,Urbana,8119
05,Antioquia,05002,Abejorral,2020,Rural,12704
05,Antioquia,05002,Abejorral,2020,Total,20823
05,Antioquia,05002,Abejorral,2021,Urbana,8499
05,Antioquia,05002,Abejorral,2021,Rural,12425
05,Antioquia,05002,Abejorral,2021,Total,20924
05,Antioquia,05002,Abejorral,2022,Urbana,8799
05,Antioquia,05002,Abejorral,2022,Rural,12310
05,Antioquia,05002,Abejorral,2022,Total,21109
05,Antioquia,05002,Abejorral,2023,Urbana,9072
05,Antioquia,05002,Abejorral,2023,Rural,12225
05,Antioquia,05002,Abejorral,2023,Total,21297
05,Antioquia,05002,Abejorral,2024,Urbana,9248
05,Antioquia,05002,Abejorral,2024,Rural,12220
05,Antioquia,05002,Abejorral,2024,Total,21468
05,Antioquia,05002,Abejorral,2025,Urbana,9369
05,Antioquia,05002,Abejorral,2025,Rural,12253
05,Antioquia,05002,Abejorral,2025,Total,21622
05,Antioquia,05002,Abejorral,2026,Urbana,9499
05,Antioquia,05002,Abejorral,2026,Rural,12252
05,Antioquia,05002,Abejorral,2026,Total,21751
05,Antioquia,05002,Abejorral,2027,Urbana,9603
05,Antioquia,05002,Abejorral,2027,Rural,12274
05,Antioquia,05002,Abejorral,2027,Total,21877
05,Antioquia,05002,Abejorral,2028,Urbana,9679
05,Antioquia,05002,Abejorral,2028,Rural,12296
05,Antioquia,05002,Abejorral,2028,Total,21975
05,Antioquia,05002,Abejorral,2029,Urbana,9743
05,Antioquia,05002,Abejorral,2029,Rural,12351
05,Antioquia,05002,Abejorral,2029,Total,22094
05,Antioquia,05002,Abejorral,2030,Urbana,9798
05,Antioquia,05002,Abejorral,2030,Rural,12404
05,Antioquia,05002,Abejorral,2030,Total,22202
05,Antioquia,05002,Abejorral,2031,Urbana,9834
05,Antioquia,05002,Abejorral,2031,Rural,12461
05,Antioquia,05002,Abejorral,2031,Total,22295
05,Antioquia,05002,Abejorral,2032,Urbana,9880
05,Antioquia,05002,Abejorral,2032,Rural,12522
05,Antioquia,05002,Abejorral,2032,Total,22402
05,Antioquia,05002,Abejorral,2033,Urbana,9905
05,Antioquia,05002,Abejorral,2033,Rural,12586
05,Antioquia,05002,Abejorral,2033,Total,22491
05,Antioquia,05002,Abejorral,2034,Urbana,9925
05,Antioquia,05002,Abejorral,2034,Rural,12659
05,Antioquia,05002,Abejorral,2034,Total,22584
05,Antioquia,05002,Abejorral,2035,Urbana,9960
05,Antioquia,05002,Abejorral,2035,Rural,12705
05,Antioquia,05002,Abejorral,2035,Total,22665
05,Antioquia,05004,Abriaquí,2020,Urbana,859
05,Antioquia,05004,Abriaquí,2020,Rural,1916
05,Antioquia,05004,Abriaquí,2020,Total,2775
05,Antioquia,05004,Abriaquí,2021,Urbana,904
05,Antioquia,05004,Abriaquí,2021,Rural,1873
05,Antioquia,05004,Abriaquí,2021,Total,2777
05,Antioquia,05004,Abriaquí,2022,Urbana,948
05,Antioquia,05004,Abriaquí,2022,Rural,1856
05,Antioquia,05004,Abriaquí,2022,Total,2804
05,Antioquia,05004,Abriaquí,2023,Urbana,992
05,Antioquia,05004,Abriaquí,2023,Rural,1849
05,Antioquia,05004,Abriaquí,2023,Total,2841
05,Antioquia,05004,Abriaquí,2024,Urbana,999
05,Antioquia,05004,Abriaquí,2024,Rural,1856
05,Antioquia,05004,Abriaquí,2024,Total,2855
05,Antioquia,05004,Abriaquí,2025,Urbana,1029
05,Antioquia,05004,Abriaquí,2025,Rural,1843
05,Antioquia,05004,Abriaquí,2025,Total,2872
05,Antioquia,05004,Abriaquí,2026,Urbana,1041
05,Antioquia,05004,Abriaquí,2026,Rural,1862
05,Antioquia,05004,Abriaquí,2026,Total,2903
05,Antioquia,05004,Abriaquí,2027,Urbana,1055
05,Antioquia,05004,Abriaquí,2027,Rural,1864
05,Antioquia,05004,Abriaquí,2027,Total,2919
05,Antioquia,05004,Abriaquí,2028,Urbana,1067
05,Antioquia,05004,Abriaquí,2028,Rural,1869
05,Antioquia,05004,Abriaquí,2028,Total,2936
05,Antioquia,05004,Abriaquí,2029,Urbana,1080
05,Antioquia,05004,Abriaquí,2029,Rural,1871
05,Antioquia,05004,Abriaquí,2029,Total,2951
05,Antioquia,05004,Abriaquí,2030,Urbana,1077
05,Antioquia,05004,Abriaquí,2030,Rural,1890
05,Antioquia,05004,Abriaquí,2030,Total,2967
05,Antioquia,05004,Abriaquí,2031,Urbana,1085
05,Antioquia,05004,Abriaquí,2031,Rural,1898
05,Antioquia,05004,Abriaquí,2031,Total,2983
05,Antioquia,05004,Abriaquí,2032,Urbana,1089
05,Antioquia,05004,Abriaquí,2032,Rural,1900
05,Antioquia,05004,Abriaquí,2032,Total,2989
05,Antioquia,05004,Abriaquí,2033,Urbana,1098
05,Antioquia,05004,Abriaquí,2033,Rural,1910
05,Antioquia,05004,Abriaquí,2033,Total,3008
05,Antioquia,05004,Abriaquí,2034,Urbana,1093
05,Antioquia,05004,Abriaquí,2034,Rural,1916
05,Antioquia,05004,Abriaquí,2034,Total,3009
05,Antioquia,05004,Abriaquí,2035,Urbana,1091
05,Antioquia,05004,Abriaquí,2035,Rural,1930
05,Antioquia,05004,Abriaquí,2035,Total,3021
05,Antioquia,05021,Alejandría,2020,Urbana,2687
05,Antioquia,05021,Alejandría,2020,Rural,2103
05,Antioquia,05021,Alejandría,2020,Total,4790
05,Antioquia,05021,Alejandría,2021,Urbana,2775
05,Antioquia,05021,Alejandría,2021,Rural,2070
05,Antioquia,05021,Alejandría,2021,Total,4845
05,Antioquia,05021,Alejandría,2022,Urbana,2830
05,Antioquia,05021,Alejandría,2022,Rural,2044
05,Antioquia,05021,Alejandría,2022,Total,4874
05,Antioquia,05021,Alejandría,2023,Urbana,2886
05,Antioquia,05021,Alejandría,2023,Rural,2026
05,Antioquia,05021,Alejandría,2023,Total,4912
05,Antioquia,05021,Alejandría,2024,Urbana,2932
05,Antioquia,05021,Alejandría,2024,Rural,2023
05,Antioquia,05021,Alejandría,2024,Total,4955
05,Antioquia,05021,Alejandría,2025,Urbana,2960
05,Antioquia,05021,Alejandría,2025,Rural,2029
05,Antioquia,05021,Alejandría,2025,Total,4989
05,Antioquia,05021,Alejandría,2026,Urbana,2995
05,Antioquia,05021,Alejandría,2026,Rural,2020
05,Antioquia,05021,Alejandría,2026,Total,5015
05,Antioquia,05021,Alejandría,2027,Urbana,3034
05,Antioquia,05021,Alejandría,2027,Rural,2013
05,Antioquia,05021,Alejandría,2027,Total,5047
05,Antioquia,05021,Alejandría,2028,Urbana,3045
05,Antioquia,05021,Alejandría,2028,Rural,2029
05,Antioquia,05021,Alejandría,2028,Total,5074
05,Antioquia,05021,Alejandría,2029,Urbana,3066
05,Antioquia,05021,Alejandría,2029,Rural,2032
05,Antioquia,05021,Alejandría,2029,Total,5098
05,Antioquia,05021,Alejandría,2030,Urbana,3079
05,Antioquia,05021,Alejandría,2030,Rural,2031
05,Antioquia,05021,Alejandría,2030,Total,5110
05,Antioquia,05021,Alejandría,2031,Urbana,3100
05,Antioquia,05021,Alejandría,2031,Rural,2036
05,Antioquia,05021,Alejandría,2031,Total,5136
05,Antioquia,05021,Alejandría,2032,Urbana,3121
05,Antioquia,05021,Alejandría,2032,Rural,2061
05,Antioquia,05021,Alejandría,2032,Total,5182
05,Antioquia,05021,Alejandría,2033,Urbana,3121
05,Antioquia,05021,Alejandría,2033,Rural,2065
05,Antioquia,05021,Alejandría,2033,Total,5186
05,Antioquia,05021,Alejandría,2034,Urbana,3139
05,Antioquia,05021,Alejandría,2034,Rural,2079
05,Antioquia,05021,Alejandría,2034,Total,5218
05,Antioquia,05021,Alejandría,2035,Urbana,3144
05,Antioquia,05021,Alejandría,2035,Rural,2096
05,Antioquia,05021,Alejandría,2035,Total,5240
05,Antioquia,05030,Amagá,2020,Urbana,15233
05,Antioquia,05030,Amagá,2020,Rural,16029
05,Antioquia,05030,Amagá,2020,Total,31262
05,Antioquia,05030,Amagá,2021,Urbana,15807
05,Antioquia,05030,Amagá,2021,Rural,15741
05,Antioquia,05030,Amagá,2021,Total,31548
05,Antioquia,05030,Amagá,2022,Urbana,16246
05,Antioquia,05030,Amagá,2022,Rural,15605
05,Antioquia,05030,Amagá,2022,Total,31851
05,Antioquia,05030,Amagá,2023,Urbana,16636
05,Antioquia,05030,Amagá,2023,Rural,15506
05,Antioquia,05030,Amagá,2023,Total,32142
05,Antioquia,05030,Amagá,2024,Urbana,16924
05,Antioquia,05030,Amagá,2024,Rural,15488
05,Antioquia,05030,Amagá,2024,Total,32412
05,Antioquia,05030,Amagá,2025,Urbana,17156
05,Antioquia,05030,Amagá,2025,Rural,15472
05,Antioquia,05030,Amagá,2025,Total,32628
05,Antioquia,05030,Amagá,2026,Urbana,17358
05,Antioquia,05030,Amagá,2026,Rural,15463
05,Antioquia,05030,Amagá,2026,Total,32821
05,Antioquia,05030,Amagá,2027,Urbana,17515
05,Antioquia,05030,Amagá,2027,Rural,15491
05,Antioquia,05030,Amagá,2027,Total,33006
05,Antioquia,05030,Amagá,2028,Urbana,17667
05,Antioquia,05030,Amagá,2028,Rural,15509
05,Antioquia,05030,Amagá,2028,Total,33176
05,Antioquia,05030,Amagá,2029,Urbana,17791
05,Antioquia,05030,Amagá,2029,Rural,15561
05,Antioquia,05030,Amagá,2029,Total,33352
05,Antioquia,05030,Amagá,2030,Urbana,17870
05,Antioquia,05030,Amagá,2030,Rural,15629
05,Antioquia,05030,Amagá,2030,Total,33499
05,Antioquia,05030,Amagá,2031,Urbana,17939
05,Antioquia,05030,Amagá,2031,Rural,15722
05,Antioquia,05030,Amagá,2031,Total,33661
05,Antioquia,05030,Amagá,2032,Urbana,17987
05,Antioquia,05030,Amagá,2032,Rural,15794
05,Antioquia,05030,Amagá,2032,Total,33781
05,Antioquia,05030,Amagá,2033,Urbana,18043
05,Antioquia,05030,Amagá,2033,Rural,15903
05,Antioquia,05030,Amagá,2033,Total,33946
05,Antioquia,05030,Amagá,2034,Urbana,18101
05,Antioquia,05030,Amagá,2034,Rural,15963
05,Antioquia,05030,Amagá,2034,Total,34064
05,Antioquia,05030,Amagá,2035,Urbana,18163
05,Antioquia,05030,Amagá,2035,Rural,16030
05,Antioquia,05030,Amagá,2035,Total,34193
05,Antioquia,05031,Amalfi,2020,Urbana,15492
05,Antioquia,05031,Amalfi,2020,Rural,11384
05,Antioquia,05031,Amalfi,2020,Total,26876
05,Antioquia,05031,Amalfi,2021,Urbana,15951
05,Antioquia,05031,Amalfi,2021,Rural,11204
05,Antioquia,05031,Amalfi,2021,Total,27155
05,Antioquia,05031,Amalfi,2022,Urbana,16303
05,Antioquia,05031,Amalfi,2022,Rural,11095
05,Antioquia,05031,Amalfi,2022,Total,27398
05,Antioquia,05031,Amalfi,2023,Urbana,16624
05,Antioquia,05031,Amalfi,2023,Rural,11013
05,Antioquia,05031,Amalfi,2023,Total,27637
05,Antioquia,05031,Amalfi,2024,Urbana,16865
05,Antioquia,05031,Amalfi,2024,Rural,10981
05,Antioquia,05031,Amalfi,2024,Total,27846
05,Antioquia,05031,Amalfi,2025,Urbana,17098
05,Antioquia,05031,Amalfi,2025,Rural,10961
05,Antioquia,05031,Amalfi,2025,Total,28059
05,Antioquia,05031,Amalfi,2026,Urbana,17276
05,Antioquia,05031,Amalfi,2026,Rural,10951
05,Antioquia,05031,Amalfi,2026,Total,28227
05,Antioquia,05031,Amalfi,2027,Urbana,17432
05,Antioquia,05031,Amalfi,2027,Rural,10940
05,Antioquia,05031,Amalfi,2027,Total,28372
05,Antioquia,05031,Amalfi,2028,Urbana,17564
05,Antioquia,05031,Amalfi,2028,Rural,10973
05,Antioquia,05031,Amalfi,2028,Total,28537
05,Antioquia,05031,Amalfi,2029,Urbana,17655
05,Antioquia,05031,Amalfi,2029,Rural,11005
05,Antioquia,05031,Amalfi,2029,Total,28660
05,Antioquia,05031,Amalfi,2030,Urbana,17750
05,Antioquia,05031,Amalfi,2030,Rural,11065
05,Antioquia,05031,Amalfi,2030,Total,28815
05,Antioquia,05031,Amalfi,2031,Urbana,17819
05,Antioquia,05031,Amalfi,2031,Rural,11117
05,Antioquia,05031,Amalfi,2031,Total,28936
05,Antioquia,05031,Amalfi,2032,Urbana,17883
05,Antioquia,05031,Amalfi,2032,Rural,11172
05,Antioquia,05031,Amalfi,2032,Total,29055
05,Antioquia,05031,Amalfi,2033,Urbana,17948
05,Antioquia,05031,Amalfi,2033,Rural,11214
05,Antioquia,05031,Amalfi,2033,Total,29162
05,Antioquia,05031,Amalfi,2034,Urbana,18015
05,Antioquia,05031,Amalfi,2034,Rural,11269
05,Antioquia,05031,Amalfi,2034,Total,29284
05,Antioquia,05031,Amalfi,2035,Urbana,18048
05,Antioquia,05031,Amalfi,2035,Rural,11329
05,Antioquia,05031,Amalfi,2035,Total,29377
05,Antioquia,05034,Andes,2020,Urbana,21657
05,Antioquia,05034,Andes,2020,Rural,22957
05,Antioquia,05034,Andes,2020,Total,44614
05,Antioquia,05034,Andes,2021,Urbana,22444
05,Antioquia,05034,Andes,2021,Rural,22539
05,Antioquia,05034,Andes,2021,Total,44983
05,Antioquia,05034,Andes,2022,Urbana,23070
05,Antioquia,05034,Andes,2022,Rural,22324
05,Antioquia,05034,Andes,2022,Total,45394
05,Antioquia,05034,Andes,2023,Urbana,23621
05,Antioquia,05034,Andes,2023,Rural,22175
05,Antioquia,05034,Andes,2023,Total,45796
05,Antioquia,05034,Andes,2024,Urbana,24037
05,Antioquia,05034,Andes,2024,Rural,22146
05,Antioquia,05034,Andes,2024,Total,46183
05,Antioquia,05034,Andes,2025,Urbana,24343
05,Antioquia,05034,Andes,2025,Rural,22142
05,Antioquia,05034,Andes,2025,Total,46485
05,Antioquia,05034,Andes,2026,Urbana,24651
05,Antioquia,05034,Andes,2026,Rural,22132
05,Antioquia,05034,Andes,2026,Total,46783
05,Antioquia,05034,Andes,2027,Urbana,24890
05,Antioquia,05034,Andes,2027,Rural,22163
05,Antioquia,05034,Andes,2027,Total,47053
05,Antioquia,05034,Andes,2028,Urbana,25094
05,Antioquia,05034,Andes,2028,Rural,22204
05,Antioquia,05034,Andes,2028,Total,47298
05,Antioquia,05034,Andes,2029,Urbana,25262
05,Antioquia,05034,Andes,2029,Rural,22276
05,Antioquia,05034,Andes,2029,Total,47538
05,Antioquia,05034,Andes,2030,Urbana,25387
05,Antioquia,05034,Andes,2030,Rural,22377
05,Antioquia,05034,Andes,2030,Total,47764
05,Antioquia,05034,Andes,2031,Urbana,25482
05,Antioquia,05034,Andes,2031,Rural,22498
05,Antioquia,05034,Andes,2031,Total,47980
05,Antioquia,05034,Andes,2032,Urbana,25593
05,Antioquia,05034,Andes,2032,Rural,22608
05,Antioquia,05034,Andes,2032,Total,48201
05,Antioquia,05034,Andes,2033,Urbana,25672
05,Antioquia,05034,Andes,2033,Rural,22729
05,Antioquia,05034,Andes,2033,Total,48401
05,Antioquia,05034,Andes,2034,Urbana,25754
05,Antioquia,05034,Andes,2034,Rural,22835
05,Antioquia,05034,Andes,2034,Total,48589
05,Antioquia,05034,Andes,2035,Urbana,25829
05,Antioquia,05034,Andes,2035,Rural,22949
05,Antioquia,05034,Andes,2035,Total,48778
05,Antioquia,05036,Angelópolis,2020,Urbana,2364
05,Antioquia,05036,Angelópolis,2020,Rural,3541
05,Antioquia,05036,Angelópolis,2020,Total,5905
05,Antioquia,05036,Angelópolis,2021,Urbana,2477
05,Antioquia,05036,Angelópolis,2021,Rural,3486
05,Antioquia,05036,Angelópolis,2021,Total,5963
05,Antioquia,05036,Angelópolis,2022,Urbana,2554
05,Antioquia,05036,Angelópolis,2022,Rural,3456
05,Antioquia,05036,Angelópolis,2022,Total,6010
05,Antioquia,05036,Angelópolis,2023,Urbana,2640
05,Antioquia,05036,Angelópolis,2023,Rural,3442
05,Antioquia,05036,Angelópolis,2023,Total,6082
05,Antioquia,05036,Angelópolis,2024,Urbana,2675
05,Antioquia,05036,Angelópolis,2024,Rural,3434
05,Antioquia,05036,Angelópolis,2024,Total,6109
05,Antioquia,05036,Angelópolis,2025,Urbana,2738
05,Antioquia,05036,Angelópolis,2025,Rural,3445
05,Antioquia,05036,Angelópolis,2025,Total,6183
05,Antioquia,05036,Angelópolis,2026,Urbana,2761
05,Antioquia,05036,Angelópolis,2026,Rural,3443
05,Antioquia,05036,Angelópolis,2026,Total,6204
05,Antioquia,05036,Angelópolis,2027,Urbana,2791
05,Antioquia,05036,Angelópolis,2027,Rural,3454
05,Antioquia,05036,Angelópolis,2027,Total,6245
05,Antioquia,05036,Angelópolis,2028,Urbana,2824
05,Antioquia,05036,Angelópolis,2028,Rural,3452
05,Antioquia,05036,Angelópolis,2028,Total,6276
05,Antioquia,05036,Angelópolis,2029,Urbana,2835
05,Antioquia,05036,Angelópolis,2029,Rural,3469
05,Antioquia,05036,Angelópolis,2029,Total,6304
05,Antioquia,05036,Angelópolis,2030,Urbana,2855
05,Antioquia,05036,Angelópolis,2030,Rural,3476
05,Antioquia,05036,Angelópolis,2030,Total,6331
05,Antioquia,05036,Angelópolis,2031,Urbana,2869
05,Antioquia,05036,Angelópolis,2031,Rural,3506
05,Antioquia,05036,Angelópolis,2031,Total,6375
05,Antioquia,05036,Angelópolis,2032,Urbana,2885
05,Antioquia,05036,Angelópolis,2032,Rural,3527
05,Antioquia,05036,Angelópolis,2032,Total,6412
05,Antioquia,05036,Angelópolis,2033,Urbana,2893
05,Antioquia,05036,Angelópolis,2033,Rural,3532
05,Antioquia,05036,Angelópolis,2033,Total,6425
05,Antioquia,05036,Angelópolis,2034,Urbana,2883
05,Antioquia,05036,Angelópolis,2034,Rural,3553
05,Antioquia,05036,Angelópolis,2034,Total,6436
05,Antioquia,05036,Angelópolis,2035,Urbana,2887
05,Antioquia,05036,Angelópolis,2035,Rural,3577
05,Antioquia,05036,Angelópolis,2035,Total,6464
05,Antioquia,05038,Angostura,2020,Urbana,2700
05,Antioquia,05038,Angostura,2020,Rural,9042
05,Antioquia,05038,Angostura,2020,Total,11742
05,Antioquia,05038,Angostura,2021,Urbana,2953
05,Antioquia,05038,Angostura,2021,Rural,8830
05,Antioquia,05038,Angostura,2021,Total,11783
05,Antioquia,05038,Angostura,2022,Urbana,3152
05,Antioquia,05038,Angostura,2022,Rural,8757
05,Antioquia,05038,Angostura,2022,Total,11909
05,Antioquia,05038,Angostura,2023,Urbana,3311
05,Antioquia,05038,Angostura,2023,Rural,8694
05,Antioquia,05038,Angostura,2023,Total,12005
05,Antioquia,05038,Angostura,2024,Urbana,3385
05,Antioquia,05038,Angostura,2024,Rural,8736
05,Antioquia,05038,Angostura,2024,Total,12121
05,Antioquia,05038,Angostura,2025,Urbana,3439
05,Antioquia,05038,Angostura,2025,Rural,8751
05,Antioquia,05038,Angostura,2025,Total,12190
05,Antioquia,05038,Angostura,2026,Urbana,3484
05,Antioquia,05038,Angostura,2026,Rural,8787
05,Antioquia,05038,Angostura,2026,Total,12271
05,Antioquia,05038,Angostura,2027,Urbana,3533
05,Antioquia,05038,Angostura,2027,Rural,8811
05,Antioquia,05038,Angostura,2027,Total,12344
05,Antioquia,05038,Angostura,2028,Urbana,3567
05,Antioquia,05038,Angostura,2028,Rural,8833
05,Antioquia,05038,Angostura,2028,Total,12400
05,Antioquia,05038,Angostura,2029,Urbana,3601
05,Antioquia,05038,Angostura,2029,Rural,8862
05,Antioquia,05038,Angostura,2029,Total,12463
05,Antioquia,05038,Angostura,2030,Urbana,3603
05,Antioquia,05038,Angostura,2030,Rural,8920
05,Antioquia,05038,Angostura,2030,Total,12523
05,Antioquia,05038,Angostura,2031,Urbana,3616
05,Antioquia,05038,Angostura,2031,Rural,8964
05,Antioquia,05038,Angostura,2031,Total,12580
05,Antioquia,05038,Angostura,2032,Urbana,3619
05,Antioquia,05038,Angostura,2032,Rural,9004
05,Antioquia,05038,Angostura,2032,Total,12623
05,Antioquia,05038,Angostura,2033,Urbana,3653
05,Antioquia,05038,Angostura,2033,Rural,9026
05,Antioquia,05038,Angostura,2033,Total,12679
05,Antioquia,05038,Angostura,2034,Urbana,3659
05,Antioquia,05038,Angostura,2034,Rural,9093
05,Antioquia,05038,Angostura,2034,Total,12752
05,Antioquia,05038,Angostura,2035,Urbana,3665
05,Antioquia,05038,Angostura,2035,Rural,9130
05,Antioquia,05038,Angostura,2035,Total,12795
05,Antioquia,05040,Anorí,2020,Urbana,8285
05,Antioquia,05040,Anorí,2020,Rural,10693
05,Antioquia,05040,Anorí,2020,Total,18978
05,Antioquia,05040,Anorí,2021,Urbana,8662
05,Antioquia,05040,Anorí,2021,Rural,10530
05,Antioquia,05040,Anorí,2021,Total,19192
05,Antioquia,05040,Anorí,2022,Urbana,8930
05,Antioquia,05040,Anorí,2022,Rural,10419
05,Antioquia,05040,Anorí,2022,Total,19349
05,Antioquia,05040,Anorí,2023,Urbana,9166
05,Antioquia,05040,Anorí,2023,Rural,10361
05,Antioquia,05040,Anorí,2023,Total,19527
05,Antioquia,05040,Anorí,2024,Urbana,9334
05,Antioquia,05040,Anorí,2024,Rural,10341
05,Antioquia,05040,Anorí,2024,Total,19675
05,Antioquia,05040,Anorí,2025,Urbana,9469
05,Antioquia,05040,Anorí,2025,Rural,10343
05,Antioquia,05040,Anorí,2025,Total,19812
05,Antioquia,05040,Anorí,2026,Urbana,9575
05,Antioquia,05040,Anorí,2026,Rural,10358
05,Antioquia,05040,Anorí,2026,Total,19933
05,Antioquia,05040,Anorí,2027,Urbana,9672
05,Antioquia,05040,Anorí,2027,Rural,10361
05,Antioquia,05040,Anorí,2027,Total,20033
05,Antioquia,05040,Anorí,2028,Urbana,9758
05,Antioquia,05040,Anorí,2028,Rural,10386
05,Antioquia,05040,Anorí,2028,Total,20144
05,Antioquia,05040,Anorí,2029,Urbana,9820
05,Antioquia,05040,Anorí,2029,Rural,10421
05,Antioquia,05040,Anorí,2029,Total,20241
05,Antioquia,05040,Anorí,2030,Urbana,9873
05,Antioquia,05040,Anorí,2030,Rural,10465
05,Antioquia,05040,Anorí,2030,Total,20338
05,Antioquia,05040,Anorí,2031,Urbana,9903
05,Antioquia,05040,Anorí,2031,Rural,10532
05,Antioquia,05040,Anorí,2031,Total,20435
05,Antioquia,05040,Anorí,2032,Urbana,9950
05,Antioquia,05040,Anorí,2032,Rural,10575
05,Antioquia,05040,Anorí,2032,Total,20525
05,Antioquia,05040,Anorí,2033,Urbana,9972
05,Antioquia,05040,Anorí,2033,Rural,10639
05,Antioquia,05040,Anorí,2033,Total,20611
05,Antioquia,05040,Anorí,2034,Urbana,10000
05,Antioquia,05040,Anorí,2034,Rural,10670
05,Antioquia,05040,Anorí,2034,Total,20670
05,Antioquia,05040,Anorí,2035,Urbana,10022
05,Antioquia,05040,Anorí,2035,Rural,10728
05,Antioquia,05040,Anorí,2035,Total,20750
05,Antioquia,05042,Santafé de Antioquia,2020,Urbana,17627
05,Antioquia,05042,Santafé de Antioquia,2020,Rural,9444
05,Antioquia,05042,Santafé de Antioquia,2020,Total,27071
05,Antioquia,05042,Santafé de Antioquia,2021,Urbana,18042
05,Antioquia,05042,Santafé de Antioquia,2021,Rural,9285
05,Antioquia,05042,Santafé de Antioquia,2021,Total,27327
05,Antioquia,05042,Santafé de Antioquia,2022,Urbana,18390
05,Antioquia,05042,Santafé de Antioquia,2022,Rural,9206
05,Antioquia,05042,Santafé de Antioquia,2022,Total,27596
05,Antioquia,05042,Santafé de Antioquia,2023,Urbana,18695
05,Antioquia,05042,Santafé de Antioquia,2023,Rural,9136
05,Antioquia,05042,Santafé de Antioquia,2023,Total,27831
05,Antioquia,05042,Santafé de Antioquia,2024,Urbana,18957
05,Antioquia,05042,Santafé de Antioquia,2024,Rural,9092
05,Antioquia,05042,Santafé de Antioquia,2024,Total,28049
05,Antioquia,05042,Santafé de Antioquia,2025,Urbana,19176
05,Antioquia,05042,Santafé de Antioquia,2025,Rural,9070
05,Antioquia,05042,Santafé de Antioquia,2025,Total,28246
05,Antioquia,05042,Santafé de Antioquia,2026,Urbana,19364
05,Antioquia,05042,Santafé de Antioquia,2026,Rural,9058
05,Antioquia,05042,Santafé de Antioquia,2026,Total,28422
05,Antioquia,05042,Santafé de Antioquia,2027,Urbana,19534
05,Antioquia,05042,Santafé de Antioquia,2027,Rural,9054
05,Antioquia,05042,Santafé de Antioquia,2027,Total,28588
05,Antioquia,05042,Santafé de Antioquia,2028,Urbana,19669
05,Antioquia,05042,Santafé de Antioquia,2028,Rural,9057
05,Antioquia,05042,Santafé de Antioquia,2028,Total,28726
05,Antioquia,05042,Santafé de Antioquia,2029,Urbana,19774
05,Antioquia,05042,Santafé de Antioquia,2029,Rural,9089
05,Antioquia,05042,Santafé de Antioquia,2029,Total,28863
05,Antioquia,05042,Santafé de Antioquia,2030,Urbana,19884
05,Antioquia,05042,Santafé de Antioquia,2030,Rural,9129
05,Antioquia,05042,Santafé de Antioquia,2030,Total,29013
05,Antioquia,05042,Santafé de Antioquia,2031,Urbana,19974
05,Antioquia,05042,Santafé de Antioquia,2031,Rural,9169
05,Antioquia,05042,Santafé de Antioquia,2031,Total,29143
